name,Region,Country,Vintage,Producer,Wine Variety,Grape Variety,Price ($),Average Rating,ABV,Log Price,Age
Bodegas Aradon Crianza 2016,Rioja,Spain,2016,Bodegas Aradon,White,Unknown,7.27,3.8,,1.983756291545428,8
Chateau Calonsegur Saintestephe De Calonsegur 2014,Saintestephe,France,2014,Chateau Calonsegur,Rose,Unknown,31.28,3.6,,3.4429789156771107,10
Nicodemi Montepulciano Dabruzzo 2011,Montepulciano Dabruzzo,Italy,2011,Nicodemi,Red,Montepulciano,9.99,3.6,,2.3015845926604626,13
Dominio De Atauta Atalayas De Golban Ribera Del Duero Crianza 2016,Ribera Del Duero,Spain,2016,Dominio De Atauta,Red,Unknown,15.98,3.8,,2.7713379403381286,8
Caliterra Reserva Merlot 2012,Colchagua Valley,Chile,2012,Caliterra,Red,Merlot,6.54,3.4,,1.8779371654691075,12
Hamilton Russell Vineyards Pinot Noir 2018,Other,South Africa,2018,Hamilton Russell Vineyards,White,Pinot Noir,47.2,4.2,,3.8543938925915096,6
Trambusti Badiolo Chianti 2017,Chianti,Italy,2017,Trambusti,Red,Chianti,12.48,3.8,,2.524127362941281,7
Domaine Diochon Moulinavent Cuvee Vieilles Vignes 2020,Beaujolais,France,2020,Domaine Diochon,Red,Gamay,29.99,4.2,13.5,3.4008639927609177,4
Valdicava Brunello Di Montalcino 2010,Brunello Di Montalcino,Italy,2010,Valdicava,White,Unknown,99.98,4.5,,4.604970165985424,14
Honoro Vera Garnacha 2018,Calatayud,Spain,2018,Honoro Vera,Red,Garnacha,7.98,3.7,,2.0769384114617173,6
Herdade Grande Geracoes Colheita Seleccionada 2013,Alentejano,Portugal,2013,Herdade Grande,Red,Unknown,16.17,4.0,,2.783157673589016,11
Fetzer Valley Oaks Cabernet Sauvignon 2018,California,United States,2018,Fetzer,Rose,Cabernet Sauvignon,9.25,3.7,,2.224623551524334,6
Ornellaia Le Serre Nuove 2016,Bolgheri,Italy,2016,Ornellaia,Rose,Unknown,52.83,4.3,,3.967079211176225,8
Olivier Lafont Cotes Du Rhone Rouge 2019,Cotesdurhone,France,2019,Olivier Lafont,Red,Unknown,15.0,3.7,,2.70805020110221,5
Col Dorcia Brunello Di Montalcino 2015,Brunello Di Montalcino,Italy,2015,Col Dorcia,Rose,Unknown,33.09,4.1,,3.499231121933521,9
Alira Cuvee 2013,Other,Romania,2013,Alira,White,Unknown,12.91,4.0,,2.558002204858551,11
Comm Gb Burlotto Langhe Freisa 2018,Langhe,Italy,2018,Comm Gb Burlotto,Rose,Freisa,20.51,3.9,,3.0209125720842893,6
Gesellmann Blaufrankisch Creitzer Reserve 2015,Mittelburgenland,Austria,2015,Gesellmann,Sparkling,Blaufrankisch,19.99,3.7,,2.9952321485123083,9
Sunny With A Chance Of Flowers Pinot Noir 2019,Monterey,United States,2019,Sunny With A Chance Of Flowers,Red,Pinot Noir,17.0,2.7,,2.833213344056216,5
Gallo Family Vineyards Zinfandel 2018,California,United States,2018,Gallo Family Vineyards,Red,Zinfandel,6.56,3.3,,1.8809906029559973,6
Sottimano Curra Barbaresco 2013,Barbaresco,Italy,2013,Sottimano,Rose,Unknown,85.71,4.4,,4.450969504910791,11
Fanti Rosso Di Montalcino 2014,Rosso Di Montalcino,Italy,2014,Fanti,Rose,Unknown,12.52,3.6,,2.527327365671953,10
La Rioja Alta Vina Arana Reserva 2012,Rioja,Spain,2012,La Rioja Alta,White,Rioja,20.6,4.0,,3.025291075795536,12
Rioja Vega Reserva 2012,Rioja,Spain,2012,Rioja Vega,Sparkling,Rioja,12.91,3.7,,2.558002204858551,12
Venta Daubert Ventus 2014,Other,Spain,2014,Venta Daubert,Red,Unknown,11.53,3.6,,2.444952334280968,10
Diamandes Cabernet Sauvignon 2015,Uco Valley,Argentina,2015,Diamandes,Red,Cabernet Sauvignon,18.43,3.8,,2.913979771681732,9
Coulydutheil Les Gravieres Chinon 2017,Chinon,France,2017,Coulydutheil,White,Unknown,13.55,3.5,,2.6063865473257097,7
Domaine Boudau Tradition Cotes Du Roussillon Villages 2016,Cotes Du Roussillon Villages,France,2016,Domaine Boudau,Red,Unknown,10.05,3.7,,2.307572634505085,8
Peter Lehmann Portrait Cabernet Sauvignon 2017,Barossa,Australia,2017,Peter Lehmann,White,Cabernet Sauvignon,13.78,3.6,,2.6232182655855127,7
Castellani Chianti Colli Senesi 2016,Chianti Colli Senesi,Italy,2016,Castellani,Rose,Chianti,7.32,3.5,,1.9906103279732204,8
Ernst Triebaumer Rust Blaufrankisch Ried Oberer Wald Trocken 2013,Burgenland,Austria,2013,Ernst Triebaumer,White,Blaufrankisch,41.14,3.8,,3.716980884224811,11
Kaiken Estate Malbec 2018,Mendoza,Argentina,2018,Kaiken,Sparkling,Malbec,7.92,3.7,,2.069391205826334,6
Quinta De Bonsventos Tinto 2018,Lisboa,Portugal,2018,Quinta De Bonsventos,White,Unknown,6.24,4.0,,1.8309801823813363,6
Abadal 5 Merlot 2016,Pla De Bages,Spain,2016,Abadal,Red,Merlot,14.0,3.9,,2.6390573296152584,8
Vite Colte San Nicolao Barbera Dasti 2018,Barbera Dasti,Italy,2018,Vite Colte,Red,Barbera,6.62,3.2,,1.890095369948917,6
Dominus Othello 2016,Napa Valley,United States,2016,Dominus,Sparkling,Unknown,46.54,3.7,,3.840312157874145,8
Domaine Arnouxlachaux Vosneromanee 2014,Vosneromanee,France,2014,Domaine Arnouxlachaux,Red,Unknown,99.57,4.0,,4.600860914399993,10
Bodegas Nexus One 2019,Ribera Del Duero,Spain,2019,Bodegas Nexus,Red,Unknown,10.64,3.6,,2.3646204839134985,5
Altos Ibericos Crianza 2015,Rioja,Spain,2015,Altos Ibericos,Rose,Unknown,30.27,3.8,,3.410157123033627,9
Valdivieso Single Valley Lot Gran Reserva Merlot 2016,Rapel Valley,Chile,2016,Valdivieso,White,Merlot,15.81,3.9,,2.7606426512213806,8
Michel Torino Coleccion Malbec 2020,Other,Argentina,2020,Michel Torino,Red,Malbec,13.99,3.7,,2.63834278867739,4
Arzuaga Ribera Del Duero Crianza 2017,Ribera Del Duero,Spain,2017,Arzuaga,Red,Unknown,23.14,4.1,,3.1415627217655304,7
Chateau Les Carmes Hautbrion Pessacleognan 2017,Pessacleognan,France,2017,Chateau Les Carmes Hautbrion,White,Unknown,111.05,3.9,,4.709980550340436,7
Tinto Negro Tintonegro Finca La Escuela Malbec 2013,Mendoza,Argentina,2013,Tinto Negro,White,Malbec,37.68,3.8,,3.6291294497081625,11
Vicchiomaggio Agostino Petri Chianti Classico Riserva 2016,Chianti Classico,Italy,2016,Vicchiomaggio,Sparkling,Chianti,21.05,4.1,,3.0469005601283903,8
Vina Pomal Seleccion 500 Crianza 2018,Rioja,Spain,2018,Vina Pomal,Red,Unknown,10.88,3.9,,2.3869262414277967,6
Kanonkop Kadette Cape Blend 2017,Stellenbosch,South Africa,2017,Kanonkop,White,Blend,10.31,3.8,,2.3331142980288684,7
Domenico Clerico Barolo 2011,Barolo,Italy,2011,Domenico Clerico,White,Barolo,36.73,4.1,,3.603593859831576,13
Icardi Parej Barolo 2014,Barolo,Italy,2014,Icardi,Rose,Barolo,30.18,3.8,,3.407179453339703,10
Ornellaia Le Serre Nuove 2016,Bolgheri,Italy,2016,Ornellaia,Red,Unknown,52.83,4.3,,3.967079211176225,8
Bodegas Valdemar Conde De Valdemar Gran Reserva 2008,Rioja,Spain,2008,Bodegas Valdemar,Red,Unknown,21.69,4.0,,3.076851324838783,16
Schug Pinot Noir Carneros 2017,Los Carneros,United States,2017,Schug,Red,Pinot Noir,42.25,3.9,,3.743604353803183,7
Val Di Suga Brunello Di Montalcino Vigna Del Lago 2013,Brunello Di Montalcino,Italy,2013,Val Di Suga,Red,Unknown,47.63,4.4,,3.863462814812769,11
Carson Ridge Cabernet Sauvignon 2018,Paso Robles,United States,2018,Carson Ridge,Red,Cabernet Sauvignon,18.99,3.7,,2.9439125248241944,6
Penfolds Grange 2009,South Australia,Australia,2009,Penfolds,White,Unknown,792.17,4.6,,6.674776015245816,15
Castello Nipozzano Montesodi Toscana 2016,Toscana,Italy,2016,Castello Nipozzano,Rose,Unknown,48.36,4.2,,3.878673025746592,8
Giacosa Fratelli Barolo Bussia 2013,Barolo,Italy,2013,Giacosa Fratelli,Red,Barolo,30.39,3.8,,3.414113606928702,11
Le Preare Valpolicella Ripasso Classico Superiore 2019,Valpolicella Ripasso,Italy,2019,Le Preare,Red,Unknown,14.99,3.8,,2.7073833121145063,5
Rivera Il Falcone Riserva Castel Del Monte 2014,Other,Italy,2014,Rivera,Sparkling,Unknown,18.34,4.1,,2.9090844668283187,10
Domaine La Grange Castalides Edition La Grange 2016,Languedoc,France,2016,Domaine La Grange,Rose,Unknown,17.0,3.8,,2.833213344056216,8
Tercia De Ulea Travesura Shiraz 2017,Other,Spain,2017,Tercia De Ulea,Red,Unknown,6.61,3.1,,1.888583653863595,7
Chateau Lascombes Margaux Grand Cru Classe 2009,Margaux,France,2009,Chateau Lascombes,Sparkling,Margaux,136.85,4.3,,4.918885435486688,15
Glaetzer Wallace Shiraz Grenache 2017,Barossa Valley,Australia,2017,Glaetzer,Rose,Grenache,21.68,3.8,,3.076390176571445,7
Vincent Girardin Les Vieilles Vignes Volnay 2015,Other,France,2015,Vincent Girardin,White,Unknown,52.19,3.9,,3.954890905655322,9
Errazuriz Max Reserva Syrah 2015,Aconcagua Valley,Chile,2015,Errazuriz,Rose,Syrah,14.7,3.6,,2.6878474937846906,9
Catena Appellation Vista Flores Malbec 2017,Other,Argentina,2017,Catena,White,Malbec,15.14,4.0,,2.717340248009303,7
Marchesi Di Barolo Madonna Del Dono Dolcetto Dalba 2017,Dolcetto Dalba,Italy,2017,Marchesi Di Barolo,Red,Dolcetto,24.99,3.8,,3.2184757448468613,7
Chateau Leoville Poyferre Saintjulien Grand Cru Classe 2015,Saintjulien,France,2015,Chateau Leoville Poyferre,Sparkling,Unknown,111.05,4.2,,4.709980550340436,9
Terre Del Marchesato Marchesale 2014,Bolgheri Superiore,Italy,2014,Terre Del Marchesato,White,Unknown,42.31,4.3,,3.745023464731976,10
Rabbit Ridge Allure De Robles 2012,Paso Robles,United States,2012,Rabbit Ridge,Red,Unknown,12.99,3.6,,2.564179830682508,12
Remelluri Lindes De Remelluri Vinedos De San Vicente 2016,Rioja,Spain,2016,Remelluri,Red,Unknown,13.84,3.9,,2.627562950189524,8
Castelo De Pedregosa Nur Tinto 2016,Other,Spain,2016,Castelo De Pedregosa,Red,Unknown,14.27,3.8,,2.658159431488745,8
Villa Canestrari Plenum Amarone Della Valpolicella 2012,Amarone Della Valpolicella,Italy,2012,Villa Canestrari,Rose,Unknown,51.83,4.4,,3.947969132201615,12
Corona De Aragon Garnacha 2020,Carinena,Spain,2020,Corona De Aragon,Red,Garnacha,4.76,3.1,,1.5602476682433286,4
Ornellaia Le Serre Nuove 2016,Bolgheri,Italy,2016,Ornellaia,Sparkling,Unknown,52.83,4.3,,3.967079211176225,8
Barons De Rothschild Lafite Legende R Bordeaux Rouge 2016,Bordeaux,France,2016,Barons De Rothschild Lafite,Rose,Unknown,13.17,3.5,,2.5779415157551897,8
Keever Vineyards And Winery Inspirado Red Wine 2017,Napa Valley,United States,2017,Keever Vineyards And Winery,Red,Bordeaux Red Blends,78.99,4.9,14.9,4.369321262176328,7
Brandini Filari Corti Langhe Nebbiolo 2013,Langhe,Italy,2013,Brandini,White,Nebbiolo,19.48,3.8,,2.969388298214389,11
Pascual Toso Barrancas Vineyards Alta Syrah 2014,Mendoza,Argentina,2014,Pascual Toso,Red,Syrah,37.48,4.3,,3.6238074573702215,10
Chateau Lafont Bordeaux 2015,Bordeaux,France,2015,Chateau Lafont,Red,Unknown,9.56,3.3,,2.25758772706331,9
2880 Red Blend 2016,Napa Valley,United States,2016,2880,Red,Red Blend,17.99,3.5,,2.8898160479624413,8
Altolandon Irrepetible 2019,Other,Spain,2019,Altolandon,Red,Unknown,7.78,3.4,,2.0515563381903,5
Errazuriz Max Reserva Blend 2014,Aconcagua Valley,Chile,2014,Errazuriz,White,Blend,18.34,3.7,,2.9090844668283187,10
Varvaglione 12 E Mezzo Puglia Primitivo Organic Wine 2016,Puglia,Italy,2016,Varvaglione,Red,Primitivo,10.2,3.9,,2.322387720290225,8
Bainbridge And Cathcart Cuvee Highway8 2017,Vin De France,France,2017,Bainbridge And Cathcart,Red,Unknown,24.0,4.2,,3.1780538303479458,7
Chateau Marquis Dalesme Margaux Grand Cru Classe 2015,Margaux,France,2015,Chateau Marquis Dalesme,Sparkling,Margaux,61.79,4.0,,4.123741539072888,9
Santa Cristina Toscana 2015,Toscana,Italy,2015,Santa Cristina,Red,Unknown,11.09,3.6,,2.406043801362276,9
Chateau Bellevue Claribes Bordeaux 2013,Bordeaux,France,2013,Chateau Bellevue Claribes,Red,Unknown,12.99,3.3,,2.564179830682508,11
Swartland Winery Winemakers Collection Pinotage 2018,Swartland,South Africa,2018,Swartland Winery,Rose,Pinotage,8.55,3.5,,2.145931282948669,6
Pavillon De Chavannes Cote De Brouilly 2018,Other,France,2018,Pavillon De Chavannes,Red,Unknown,22.99,4.0,,3.1350593387750902,6
Garriguella Puntils Rouge 2020,Emporda,Spain,2020,Garriguella,Red,Unknown,5.79,3.5,,1.7561322915849038,4
Pascual Toso Selected Vines Cabernet Sauvignon Barrancas Vineyards 2014,Mendoza,Argentina,2014,Pascual Toso,White,Cabernet Sauvignon,16.45,3.7,,2.8003254772113806,10
Carmen Gran Reserva Merlot 2015,Maipo Valley,Chile,2015,Carmen,Sparkling,Merlot,13.67,3.7,,2.6152036507358583,9
Le Dome Saintemilion Grand Cru 2010,Saintemilion Grand Cru,France,2010,Le Dome,White,Unknown,433.94,4.6,,6.072906275695226,14
Albert Bichot Les Charmes Morgon 2019,Morgon,France,2019,Albert Bichot,Red,Unknown,25.99,3.9,,3.2577118486533987,5
Lecole No 41 Estate Perigee Seven Hills Vineyard 2015,Walla Walla Valley,United States,2015,Lecole No 41,White,Unknown,64.56,3.9,,4.1675950239616935,9
Deetlefs Pinotage 2013,Other,South Africa,2013,Deetlefs,Red,Pinotage,26.99,3.9,,3.295466427029913,11
Bogle Essential Red 2018,California,United States,2018,Bogle,Red,Unknown,14.99,3.9,,2.7073833121145063,6
Masca Del Tacco Lu Rappaio Primitivo Di Manduria 2017,Primitivo Di Manduria,Italy,2017,Masca Del Tacco,Red,Primitivo,12.97,4.2,,2.562638998328352,7
Chateau Branecantenac Baron De Brane Margaux 2015,Margaux,France,2015,Chateau Branecantenac,Rose,Margaux,39.18,4.0,,3.668166412516394,9
Terres Dorees Pinot Noir Bourgogne 2018,Bourgogne,France,2018,Terres Dorees,Sparkling,Pinot Noir,18.34,3.9,,2.9090844668283187,6
Dieter Meier Puro Corte 2018,Mendoza,Argentina,2018,Dieter Meier,Sparkling,Unknown,16.16,3.9,,2.782539053092949,6
San Leonardo San Leonardo 2010,Vigneti Delle Dolomiti,Italy,2010,San Leonardo,Rose,Unknown,80.18,4.3,,4.3842741072143605,14
Chateau Lafontfourcat Bordeaux 2018,Bordeaux,France,2018,Chateau Lafontfourcat,Red,Unknown,16.99,3.8,,2.8326249356838407,6
Chateau Carignan Prima 2015,Other,France,2015,Chateau Carignan,Rose,Carignan,30.33,4.1,,3.41213732170049,9
Avignonesi Vino Nobile Di Montepulciano 2015,Vino Nobile Di Montepulciano,Italy,2015,Avignonesi,Rose,Montepulciano,21.04,3.9,,3.046425387869509,9
Loveblock Sauvignon Blanc 2021,Marlborough,New Zealand,2021,Loveblock,White,Sauvignon Blanc,23.99,4.0,13.0,3.177637076851603,3
Trivento Tribu Cabernet Sauvignon 2018,Mendoza,Argentina,2018,Trivento,White,Cabernet Sauvignon,9.41,3.4,,2.2417729535972883,6
Errazuriz Aconcagua Alto Cabernet Sauvignon 2015,Aconcagua,Chile,2015,Errazuriz,Rose,Cabernet Sauvignon,23.27,3.8,,3.1471649773142003,9
Paololeo Riserva Salice Salentino 2012,Salice Salentino,Italy,2012,Paololeo,White,Unknown,12.97,4.2,,2.562638998328352,12
Domaine Bousquet Gran Malbec 2017,Tupungato,Argentina,2017,Domaine Bousquet,Sparkling,Malbec,14.57,4.1,,2.6789646202071133,7
Gascon Malbec 2017,Mendoza,Argentina,2017,Gascon,Red,Malbec,11.99,3.8,,2.484072969039423,7
Matanzas Creek Merlot Sonoma County 2012,Sonoma County,United States,2012,Matanzas Creek,Red,Merlot,25.0,3.9,,3.218875824868201,12
Chateau La Fleur De Bouard Lalandedepomerol 2016,Lalandedepomerol,France,2016,Chateau La Fleur De Bouard,Sparkling,Pomerol,37.92,4.1,,3.635478677386821,8
Pelissero Dolcetto Dalba Munfrina 2017,Dolcetto Dalba,Italy,2017,Pelissero,Red,Dolcetto,22.99,3.7,,3.1350593387750902,7
Dobbes Family Estate Grand Assemblage Pinot Noir 2018,Willamette Valley,United States,2018,Dobbes Family Estate,Red,Pinot Noir,26.99,4.1,,3.295466427029913,6
Peter Falke Exclusive Blend 2014,Stellenbosch,South Africa,2014,Peter Falke,Sparkling,Blend,32.01,4.0,,3.466048353981772,10
Leth Blauer Zweigelt Klassik 2016,Other,Austria,2016,Leth,Red,Zweigelt,7.93,3.3,,2.0706530356467567,8
Chateau Beyzac Hautmedoc 2012,Hautmedoc,France,2012,Chateau Beyzac,Sparkling,Unknown,13.55,3.5,,2.6063865473257097,12
Ses Talaioles Sestal 2014,Mallorca,Spain,2014,Ses Talaioles,Red,Unknown,34.37,4.2,,3.5371840908617425,10
La Maldita Garnacha 2020,Rioja,Spain,2020,La Maldita,Red,Garnacha,6.71,3.6,,1.9035989509835904,4
Taylors Wakefield Promised Land Shiraz 2018,South Australia,Australia,2018,Taylors Wakefield,White,Shiraz,8.28,3.7,,2.113842968397168,6
Chateau Beausite Saintestephe 2016,Saintestephe,France,2016,Chateau Beausite,Red,Unknown,27.29,4.0,,3.306520334720247,8
Ceretto Barolo 2016,Barolo,Italy,2016,Ceretto,Rose,Barolo,52.77,4.2,,3.9659428474175766,8
Kaapzicht Estate Red Cabernet Sauvignon Shiraz 2016,Stellenbosch,South Africa,2016,Kaapzicht,White,Cabernet Sauvignon,11.34,3.9,,2.428336298299606,8
Chateau Vircoulon Bordeaux Rouge 2015,Bordeaux,France,2015,Chateau Vircoulon,Rose,Unknown,9.71,3.2,,2.273156282303234,9
Esporao Esporao Private Selection Tinto 2009,Alentejo,Portugal,2009,Esporao,Sparkling,Unknown,88.84,4.2,,4.486836999026227,15
Barons De Rothschild Lafite Legende R Bordeaux Rouge 2017,Bordeaux,France,2017,Barons De Rothschild Lafite,White,Unknown,10.74,3.8,,2.3739750890807185,7
Comenge Familia Comenge Reserva 2014,Ribera Del Duero,Spain,2014,Comenge,White,Unknown,26.58,4.2,,3.2801590532850997,10
Domaine Bousquet Cabernet Sauvignon 2020,Tupungato,Argentina,2020,Domaine Bousquet,Red,Cabernet Sauvignon,9.99,3.8,,2.3015845926604626,4
Cambria Pinot Noir Julias Vineyard 2019,Other,United States,2019,Cambria,Red,Pinot Noir,20.86,3.8,,3.0378334495726267,5
Ruffino Modus Toscana 2013,Toscana,Italy,2013,Ruffino,White,Unknown,41.0,3.8,,3.713572066704308,11
Errazuriz Max Viii 150 Anos 2017,Aconcagua,Chile,2017,Errazuriz,Rose,Unknown,25.39,3.4,,3.234355395716587,7
Risky Grapes La Traca Bobal 2019,Valencia,Spain,2019,Risky Grapes,Red,Bobal,6.91,3.5,,1.9329696377795784,5
Markowitsch Rosenberg 2014,Carnuntum,Austria,2014,Markowitsch,White,Rose,37.76,4.1,,3.6312503412773,10
Fontanafredda Barolo Serralunga Dalba 2014,Barolo,Italy,2014,Fontanafredda,Rose,Barolo,31.52,3.9,,3.4506222649896783,10
Leopards Leap Cabernet Sauvignon Merlot 2017,Franschhoek,South Africa,2017,Leopards Leap,Rose,Cabernet Sauvignon,7.27,3.2,,1.983756291545428,7
Sartori Villa Mura Merlot Veneto 2016,Veneto,Italy,2016,Sartori,Red,Merlot,4.96,3.4,,1.6014057407368365,8
Creation Pinot Noir 2018,Walker Bay,South Africa,2018,Creation,White,Pinot Noir,20.6,3.9,,3.025291075795536,6
Caballo Loco Grand Cru Sagrada Familia 2015,Other,Chile,2015,Caballo Loco,White,Unknown,29.51,4.4,,3.3847291889548483,9
Cos Cerasuolo Di Vittoria Classico 2016,Other,Italy,2016,Cos,Red,Unknown,28.33,4.0,,3.3439213138424253,8
Domaine Des Ardoisieres Amethyste 2016,Other,France,2016,Domaine Des Ardoisieres,Sparkling,Unknown,78.26,3.9,,4.360036616782266,8
Trapiche Oak Cask Malbec 2019,Mendoza,Argentina,2019,Trapiche,Sparkling,Malbec,7.99,3.7,,2.0781907597781832,5
Mas De Daumas Gassac Rouge 2017,Other,France,2017,Mas De Daumas Gassac,Rose,Unknown,36.78,4.1,,3.604954219176175,7
Las Rocas Garnacha 2016,Calatayud,Spain,2016,Las Rocas,Red,Garnacha,11.99,3.6,,2.484072969039423,8
H J Kreuzberg Spatburgunder Devonschiefer 2015,Ahr,Germany,2015,H J Kreuzberg,Red,Unknown,29.29,3.7,,3.377246160839642,9
Chateau Saintpierre Saintjulien Grand Cru Classe 2014,Saintjulien,France,2014,Chateau Saintpierre,Rose,Unknown,67.27,3.9,,4.208714372037514,10
Falesco Tellus Syrah 2016,Lazio,Italy,2016,Falesco,Red,Syrah,11.27,3.8,,2.422144328051685,8
Lesegut Tinto 2016,Dominio De Valdepusa,Spain,2016,Lesegut,Rose,Unknown,9.71,4.0,,2.273156282303234,8
Olianas Perdixi 2019,Isola Dei Nuraghi,Italy,2019,Olianas,Red,Unknown,26.99,3.9,,3.295466427029913,5
Tsantali Agathon 2014,Other,Greece,2014,Tsantali,Rose,Unknown,20.94,3.5,,3.041661205442391,10
Epicuro Salice Salentino 2017,Salice Salentino,Italy,2017,Epicuro,Sparkling,Unknown,6.78,3.6,,1.9139771019523044,7
Bishops Peak Elevation 2015,Paso Robles,United States,2015,Bishops Peak,Red,Unknown,24.98,4.1,,3.218075504697432,9
Chateau Lafonrochet Saintestephe Grand Cru Classe 2016,Saintestephe,France,2016,Chateau Lafonrochet,White,Unknown,66.42,3.9,,4.1959982159486,8
Sella Mosca Tanca Farra Alghero 2015,Other,Italy,2015,Sella Mosca,Red,Unknown,26.99,3.9,,3.295466427029913,9
Mont Du Toit Les Coteaux Cabernet Sauvignon 2015,Wellington,South Africa,2015,Mont Du Toit,Sparkling,Cabernet Sauvignon,12.48,3.8,,2.524127362941281,9
Cecilia Beretta Terre Di Cariano Riserva Amarone Della Valpolicella Classico 2012,Amarone Della Valpolicella Classico,Italy,2012,Cecilia Beretta,Sparkling,Unknown,40.83,4.4,,3.709417105331484,12
Rioja Vega Tinto 2018,Rioja,Spain,2018,Rioja Vega,Sparkling,Rioja,5.32,3.3,,1.6714733033535532,6
Decoy Zinfandel 2019,Sonoma County,United States,2019,Decoy,Red,Zinfandel,25.99,4.0,13.9,3.2577118486533987,5
Matchbook Range 19 Red 2014,Other,United States,2014,Matchbook,Red,Unknown,19.0,3.5,,2.9444389791664403,10
Mitolo Jester Shiraz 2016,Mclaren Vale,Australia,2016,Mitolo,Red,Shiraz,21.16,3.9,,3.052112606990099,8
Mcbride Sisters Red Blend 2016,Central Coast,United States,2016,Mcbride Sisters,Red,Red Blend,23.0,3.7,,3.1354942159291497,8
Michele Chiarlo Cipressi Nizza 2017,Barbera Dasti,Italy,2017,Michele Chiarlo,Sparkling,Unknown,16.39,3.9,,2.7966713927557385,7
Te Mata Estate Vineyards Syrah 2015,Hawkes Bay,New Zealand,2015,Te Mata,Red,Syrah,20.61,3.6,,3.025776394902368,9
Bersano Nirvasco Barolo 2015,Barolo,Italy,2015,Bersano,Red,Barolo,37.96,3.8,,3.636532973741727,9
Sella Mosca Tanca Farra Alghero 2015,Other,Italy,2015,Sella Mosca,White,Unknown,16.52,3.8,,2.804571768092832,9
Quinta De Quercus Single Vineyard Tinto 2016,La Mancha,Spain,2016,Quinta De Quercus,Red,Unknown,14.0,4.0,,2.6390573296152584,8
Mas Hautbuis Les Carlines Terrasses Du Larzac 2013,Terrasses Du Larzac,France,2013,Mas Hautbuis,White,Unknown,9.76,3.6,,2.278292400425001,11
Castello Di Monsanto Chianti Classico Riserva Il Poggio 2013,Chianti Classico,Italy,2013,Castello Di Monsanto,White,Chianti,46.25,4.0,,3.834061463958434,11
Cousinomacul Cabernet Sauvignon 2015,Maipo Valley,Chile,2015,Cousinomacul,Red,Cabernet Sauvignon,16.99,3.5,,2.8326249356838407,9
The Prisoner Saldo Zinfandel 2017,California,United States,2017,The Prisoner,Red,Zinfandel,41.77,4.2,,3.732178378509084,7
Les Jamelles Malbec 2020,Pays Doc,France,2020,Les Jamelles,Red,Malbec,15.99,4.2,,2.771963526845863,4
San Giusto A Rentennano Chianti Classico 2015,Chianti Classico,Italy,2015,San Giusto A Rentennano,White,Chianti,19.89,3.8,,2.9902170928658807,9
Vietti Barolo Lazzarito 2015,Barolo,Italy,2015,Vietti,Sparkling,Barolo,183.36,4.3,,5.211451433526374,9
Lindemans Bin 40 Merlot 2019,South Eastern Australia,Australia,2019,Lindemans,Red,Merlot,9.97,3.5,,2.2995805839737478,5
Ferrari Carano Cabernet Sauvignon 2017,Alexander Valley,United States,2017,Ferrari Carano,Red,Cabernet Sauvignon,29.99,4.2,,3.4008639927609177,7
