name,Region,Country,Vintage,Producer,Wine Variety,Grape Variety,Price (£),Average Rating,ABV,Log Price,Age
Gerard Bertrand Domaine De Cigalus Red 2018,Unknown,France,2018,Gerard Bertrand,Red,Unknown,27.42,4.1,,3.3112726741341683,6
Gerard Bertrand Grand Terroir Pic Saint Loup Syrah Grenache Mourvedre 2018,Picsaintloup,France,2018,Gerard Bertrand,Red,Grenache,10.88,3.8,,2.3869262414277967,6
Gerard Bertrand Minervois Syrah Carignan 2017,Minervois,France,2017,Gerard Bertrand,Red,Carignan,8.36,3.8,,2.12345842709661,7
Gerard Bertrand Reserve Speciale Cabernet Sauvignon 2017,Pays Doc,France,2017,Gerard Bertrand,Red,Cabernet Sauvignon,6.97,3.7,,1.9416152247724323,7
Gerard Bertrand Reserve Speciale Syrah 2018,Pays Doc,France,2018,Gerard Bertrand,Red,Syrah,6.97,3.6,,1.9416152247724323,6
Gerard Millet Sancerre Rouge 2016,Sancerre,France,2016,Gerard Millet,Red,Sancerre Rouge,11.7,3.8,,2.4595888418037104,8
Gesellmann Opus Eximium 2017,Mittelburgenland,Austria,2017,Gesellmann,Red,Unknown,21.13,3.9,,3.050693831627965,7
Gesellmann Zb 2017,Mittelburgenland,Austria,2017,Gesellmann,Red,Unknown,12.14,3.2,,2.4965057856313524,7
Geyser Peak Walking Tree Cabernet Sauvignon 2013,Alexander Valley,United States,2013,Geyser Peak,Red,Cabernet Sauvignon,17.58,3.7,,2.866761892257031,11
Geyser Peak Zinfandel 2017,California,United States,2017,Geyser Peak,Red,Zinfandel,8.8,3.6,,2.174751721484161,7
Ghost Pines Cabernet Sauvignon 2016,North Coast,United States,2016,Ghost Pines,Red,Cabernet Sauvignon,11.64,3.8,,2.454447442303292,8
Ghost Pines Zinfandel 2016,North Coast,United States,2016,Ghost Pines,Red,Zinfandel,14.48,3.9,,2.67276838695757,8
Ghost Pines Zinfandel 2017,North Coast,United States,2017,Ghost Pines,Red,Zinfandel,11.64,3.8,,2.454447442303292,7
Giacomo Conterno Barolo Riserva Monfortino 2013,Barolo,Italy,2013,Giacomo Conterno,Red,Barolo,933.89,4.8,,6.839358658273784,11
Giacomo Fenocchio Barolo 2011,Barolo,Italy,2011,Giacomo Fenocchio,Red,Barolo,23.51,3.8,,3.157425862551978,13
Giacomo Fenocchio Barolo 2015,Barolo,Italy,2015,Giacomo Fenocchio,Red,Barolo,30.1,3.8,,3.4045251717548304,9
Giacomo Fenocchio Barolo Bussia 2011,Barolo,Italy,2011,Giacomo Fenocchio,Red,Barolo,29.15,4.0,,3.3724549127965013,13
Giacomo Fenocchio Barolo Bussia 2013,Barolo,Italy,2013,Giacomo Fenocchio,Red,Barolo,35.96,4.1,,3.5824072096034194,11
Giacomo Fenocchio Barolo Cannubi 2011,Barolo,Italy,2011,Giacomo Fenocchio,Red,Barolo,30.0,4.1,,3.4011973816621555,13
Giacomo Fenocchio Barolo Cannubi 2014,Barolo,Italy,2014,Giacomo Fenocchio,Red,Barolo,33.4,4.0,,3.5085558999826545,10
Giacomo Fenocchio Barolo Castellero 2011,Barolo,Italy,2011,Giacomo Fenocchio,Red,Barolo,29.15,4.0,,3.3724549127965013,13
Giacomo Fenocchio Barolo Villero 2011,Barolo,Italy,2011,Giacomo Fenocchio,Red,Barolo,30.0,4.2,,3.4011973816621555,13
Giacomo Fenocchio Dolcetto Dalba 2013,Dolcetto Dalba,Italy,2013,Giacomo Fenocchio,Red,Dolcetto,8.04,3.5,,2.0844290831908747,11
Giacomo Fenocchio Nebbiolo Langhe 2018,Langhe,Italy,2018,Giacomo Fenocchio,Red,Nebbiolo,14.15,3.7,,2.649714624089247,6
Giacosa Fratelli Barbaresco 2014,Barbaresco,Italy,2014,Giacosa Fratelli,Red,Unknown,10.63,3.2,,2.3636801923538564,10
Gianni Brunelli Brunello Di Montalcino Riserva 2013,Brunello Di Montalcino,Italy,2013,Gianni Brunelli,Red,Unknown,106.11,4.6,,4.6644762918854985,11
Giannitessari Due Rosso 2017,Veneto,Italy,2017,Giannitessari,Red,Unknown,7.95,4.0,,2.0731719286662407,7
Giodo Brunello Di Montalcino 2015,Brunello Di Montalcino,Italy,2015,Giodo,Red,Unknown,79.98,4.5,,4.381776603418673,9
Girolamo Conte Giangirolamo 2016,Puglia,Italy,2016,Girolamo,Red,Unknown,26.45,4.3,,3.2752561583043085,8
Giulia Negri La Tartufaia Barolo 2015,Barolo,Italy,2015,Giulia Negri,Red,Barolo,32.56,3.9,,3.48308454113434,9
Giulia Negri La Tartufaia Langhe Pinot Nero 2016,Langhe,Italy,2016,Giulia Negri,Red,Pinot Nero,21.13,3.8,,3.050693831627965,8
Giulia Negri Pian Delle Mole Langhe Nebbiolo 2016,Langhe,Italy,2016,Giulia Negri,Red,Nebbiolo,12.98,3.8,,2.563409711275944,8
Giuseppe Sedilesu Carnevale Riserva Cannonau Di Sardegna 2015,Cannonau Di Sardegna,Italy,2015,Giuseppe Sedilesu,Red,Unknown,21.62,4.1,,3.073618812211062,9
Glaetzer Amonra Shiraz 2016,Barossa Valley,Australia,2016,Glaetzer,Red,Shiraz,47.25,4.3,,3.855452653939752,8
Glaetzer Anaperenna 2017,Barossa Valley,Australia,2017,Glaetzer,Red,Unknown,37.67,4.2,,3.62886402170395,7
Glaetzer Wallace Shiraz Grenache 2016,Barossa Valley,Australia,2016,Glaetzer,Red,Grenache,16.74,3.8,,2.817801065061329,8
Glaetzer Wallace Shiraz Grenache 2017,Barossa Valley,Australia,2017,Glaetzer,Red,Grenache,16.73,3.8,,2.8172035149987327,7
Glenelly The Glass Collection Syrah 2014,Stellenbosch,South Africa,2014,Glenelly,Red,Syrah,10.0,3.5,,2.302585092994046,10
Gnarly Head Cabernet Sauvignon 2016,California,United States,2016,Gnarly Head,Red,Cabernet Sauvignon,10.13,3.6,,2.3155013182605924,8
Gnarly Head Petite Sirah 2014,California,United States,2014,Gnarly Head,Red,Petite Sirah,10.54,3.8,,2.355177543113216,10
Gnarly Head Pinot Noir 2015,California,United States,2015,Gnarly Head,Red,Pinot Noir,10.13,3.6,,2.3155013182605924,9
Goedverwacht Great Expectations Triangle 2016,Robertson,South Africa,2016,Goedverwacht,Red,Unknown,7.3,3.6,,1.9878743481543453,8
Gonzalo Celayeta El Piano Garnacha Tinta 2017,Navarra,Spain,2017,Gonzalo Celayeta,Red,Unknown,7.41,3.6,,2.002830439307996,7
Goyenechea 5Ta Generacion Gran Reserva Cabernet Sauvignon 2013,Unknown,Argentina,2013,Goyenechea,Red,Cabernet Sauvignon,13.64,3.5,,2.613006652415316,11
Goyenechea Varietales Syrah 2017,Unknown,Argentina,2017,Goyenechea,Red,Syrah,5.44,3.2,,1.6937790608678511,7
Gran Familia Tinto 2015,Rioja,Spain,2015,Gran Familia,Red,Unknown,4.86,3.5,,1.5810384379124025,9
Gran Familia Tinto 2017,Rioja,Spain,2017,Gran Familia,Red,Unknown,6.23,3.5,,1.8293763327993615,7
Gran Feudo Reserva 2016,Navarra,Spain,2016,Gran Feudo,Red,Reserva,5.27,3.6,,1.6620303625532709,8
Gran Sello Tempranillo Syrah 2017,Castilla,Spain,2017,Gran Sello,Red,Tempranillo,5.4,4.0,,1.6863989535702286,7
Grand Bateau Bordeaux 2016,Bordeaux,France,2016,Grand Bateau,Red,Unknown,7.53,3.5,,2.018895041811802,8
Grant Burge Benchmark Shiraz 2018,South Australia,Australia,2018,Grant Burge,Red,Shiraz,5.82,3.3,,1.7613002617433464,6
Grant Burge Hillcot Merlot 2016,Barossa,Australia,2016,Grant Burge,Red,Merlot,14.03,3.8,,2.641197894114369,8
Grao Vasco Dao Tinto 2018,Dao,Portugal,2018,Grao Vasco,Red,Unknown,4.86,3.3,,1.5810384379124025,6
Grgich Hills Estate Sauvignon Blanc 2018,Napa Valley,United States,2018,Grgich Hills Estate,White,Sauvignon Blanc,27.92,4.1,13.5,3.329343277894172,6
Grillesino Battiferro Morellino Di Scansano 2018,Morellino Di Scansano,Italy,2018,Grillesino,Red,Unknown,8.36,3.6,,2.12345842709661,6
Grillesino Ceccante Cabernet Sauvignon 2016,Maremma Toscana,Italy,2016,Grillesino,Red,Cabernet Sauvignon,21.76,4.0,,3.0800734219877417,8
Gros Nore Bandol Rouge 2007,Bandol,France,2007,Gros Nore,Red,Unknown,49.39,3.9,,3.899747974552533,17
Gros Nore Bandol Rouge 2009,Bandol,France,2009,Gros Nore,Red,Unknown,46.8,4.1,,3.8458832029236008,15
Gros Nore Bandol Rouge 2011,Bandol,France,2011,Gros Nore,Red,Unknown,41.78,4.1,,3.73241775612842,13
Gros Nore Bandol Rouge 2016,Bandol,France,2016,Gros Nore,Red,Unknown,26.71,4.1,,3.2850380271218698,8
Guelbenzu Azul 2015,Unknown,Spain,2015,Guelbenzu,Red,Unknown,5.85,3.8,,1.766441661243765,9
Guelbenzu Azul 2016,Navarra,Spain,2016,Guelbenzu,Red,Tempranillo,15.6,0.0,,2.747270914255491,8
Gulfi Nerosanlore 2011,Terre Siciliane,Italy,2011,Gulfi,Red,Unknown,24.32,4.2,,3.1912990570979662,13
Gulfi Reseca 2012,Terre Siciliane,Italy,2012,Gulfi,Red,Unknown,25.03,4.1,,3.2200751054436827,12
H J Kreuzberg Pinot Noir 2015,Ahr,Germany,2015,H J Kreuzberg,Red,Pinot Noir,8.79,3.6,,2.173614711697085,9
H J Kreuzberg Unplugged Spatburgunder 2016,Ahr,Germany,2016,H J Kreuzberg,Red,Unknown,14.89,3.6,,2.700689846695917,8
Habla De La Tierra 2018,Unknown,Spain,2018,Habla,Red,Unknown,5.74,3.7,,1.747459210331475,6
Hacienda Cabernet Sauvignon 2015,California,United States,2015,Hacienda,Red,Cabernet Sauvignon,6.66,3.8,,1.896119484552298,9
Hacienda El Ternero Seleccion 2014,Rioja,Spain,2014,Hacienda El Ternero,Red,Seleccion,9.11,3.9,,2.209372711271867,10
Hacienda El Ternero Torno Crianza 2016,Rioja Alta,Spain,2016,Hacienda El Ternero,Red,Unknown,6.87,3.6,,1.9271641062342584,8
Hacienda Grimon Crianza 2012,Rioja,Spain,2012,Hacienda Grimon,Red,Unknown,7.71,3.6,,2.0425181875752383,12
Hacienda Grimon Reserva 2015,Rioja,Spain,2015,Hacienda Grimon,Red,Unknown,14.65,4.0,,2.6844403354630764,9
Hacienda Grimon Tempranillo 2018,Rioja,Spain,2018,Hacienda Grimon,Red,Tempranillo,7.16,3.9,,1.9685099809725544,6
Hacienda Lopez De Haro Crianza 2016,Rioja,Spain,2016,Hacienda Lopez De Haro,Red,Unknown,6.36,3.6,,1.850028377352031,8
Hacienda Lopez De Haro Crianza 2018,Rioja,Spain,2018,Hacienda Lopez De Haro,Red,Crianza,5.16,3.7,,1.6409365794934716,6
Hacienda Lopez De Haro Edicion Limitada 2018,Rioja,Spain,2018,Hacienda Lopez De Haro,Red,Edicion Limitada,9.11,3.8,,2.209372711271867,6
Hacienda Lopez De Haro Reserva 2014,Rioja,Spain,2014,Hacienda Lopez De Haro,Red,Unknown,10.71,3.7,,2.3711778844596574,10
Hacienda Lopez De Haro Reserva 2015,Rioja,Spain,2015,Hacienda Lopez De Haro,Red,Unknown,8.33,3.7,,2.1198634561787517,9
Hacienda Lopez De Haro Tempranillo 2018,Rioja,Spain,2018,Hacienda Lopez De Haro,Red,Tempranillo,5.73,3.5,,1.7457155307266483,6
Hacienda Lopez De Haro Tempranillo 2019,Rioja,Spain,2019,Hacienda Lopez De Haro,Red,Tempranillo,4.12,3.6,,1.415853163361435,5
Hacienda Monasterio Cosecha 2016,Ribera Del Duero,Spain,2016,Hacienda Monasterio,Red,Unknown,28.98,4.4,,3.3666059368925363,8
Hacienda Monasterio Reserva 2015,Ribera Del Duero,Spain,2015,Hacienda Monasterio,Red,Unknown,40.65,4.4,,3.7049988359938193,9
Hacienda Solano Seleccion 2019,Ribera Del Duero,Spain,2019,Hacienda Solano,Red,Seleccion,9.36,3.8,,2.2364452904895007,5
Hacienda Zorita Natural Reserve Abascal Vineyard Crianza 2018,Ribera Del Duero,Spain,2018,Hacienda Zorita Natural Reserve,Red,Unknown,8.74,3.6,,2.167910189667444,6
Hand In Hand Meyernakel Klumpp Spatburgunder 2017,Ahr,Germany,2017,Hand In Hand Meyernakel Klumpp,Red,Unknown,10.46,3.9,,2.347558458636777,7
Hannes Reeh Haus Hof Merlot 2018,Burgenland,Austria,2018,Hannes Reeh,Red,Merlot,7.13,3.6,,1.9643112344262048,6
Hannes Reeh Heideboden Rot 2017,Neusiedlersee,Austria,2017,Hannes Reeh,Red,Unknown,10.77,3.9,,2.376764491168297,7
Hans Igler Ried Fabian Pinot Noir 2011,Mittelburgenland,Austria,2011,Hans Igler,Red,Pinot Noir,18.07,3.6,,2.894253104604137,13
Hans Igler Ried Hochberg Blaufrankisch 2012,Mittelburgenland,Austria,2012,Hans Igler,Red,Blaufrankisch,11.24,3.6,,2.419478844465545,12
Hans Igler Vulcano 2016,Mittelburgenland,Austria,2016,Hans Igler,Red,Unknown,20.09,4.0,,3.000222178826843,8
Haras De Pirque Galantas Gran Reserva Cabernet Franc 2016,Maipo Valley,Chile,2016,Haras De Pirque,Red,Cabernet Franc,24.14,3.8,,3.1838702156693857,8
Haras De Pirque Reserva De Propiedad 2016,Maipo Valley,Chile,2016,Haras De Pirque,Red,Bordeaux Red Blends,12.31,3.6,13.5,2.5104119401963625,8
Head High Wines Sonoma County Pinot Noir 2019,Sonoma County,United States,2019,Head High Wines Sonoma County,Red,Pinot Noir,21.35,4.0,14.5,3.061051739674633,5
Heartland Cabernet Sauvignon 2014,Langhorne Creek,Australia,2014,Heartland,Red,Cabernet Sauvignon,9.95,3.7,,2.2975725511705014,10
Heartland Spice Trader Shiraz Cabernet Sauvignon 2015,Langhorne Creek,Australia,2015,Heartland,Red,Cabernet Sauvignon,8.36,3.9,,2.12345842709661,9
Heartland Stickleback Red 2017,Langhorne Creek,Australia,2017,Heartland,Red,Unknown,7.14,3.5,,1.965712776351493,7
Hedges Family Estate Cms Red Cabernet Merlot Syrah 2016,Columbia Valley,United States,2016,Hedges Family Estate,Red,Merlot,15.34,3.7,,2.73046379593911,8
Hedges Family Estate Red Mountain 2013,Unknown,United States,2013,Hedges Family Estate,Red,Unknown,31.27,3.9,,3.4426591714697503,11
Heger Merdinger Buhl Spatburgunder 2015,Baden,Germany,2015,Heger,Red,Unknown,9.52,3.8,,2.253394848803274,9
Heger Vitus Spatburgunder 2015,Baden,Germany,2015,Heger,Red,Unknown,13.34,3.8,,2.5907670404874774,9
Heinrich Gabarinza 2011,Burgenland,Austria,2011,Heinrich,Red,Unknown,33.45,4.2,,3.5100517865742376,13
Heinrich Gabarinza 2015,Burgenland,Austria,2015,Heinrich,Red,Unknown,35.58,4.1,,3.571783682237689,9
Heinrich Gabarinza 2016,Burgenland,Austria,2016,Heinrich,Red,Unknown,30.29,4.1,,3.410817625039146,8
Heinrich Mayr Nusserhof Sudtirol Lagrein Riserva 2013,Sudtirol Alto Adige,Italy,2013,Heinrich Mayr Nusserhof,Red,Lagrein,23.64,4.0,,3.162940192537897,11
Heinrich Naked Red 2018,Burgenland,Austria,2018,Heinrich,Red,Other Red Blends,16.42,3.6,12.0,2.7985001040242823,6
Heinrich Pannobile 2016,Burgenland,Austria,2016,Heinrich,Red,Unknown,19.01,3.7,,2.944965156500338,8
Heinrich Red 2015,Burgenland,Austria,2015,Heinrich,Red,Unknown,7.33,3.5,,1.99197551589856,9
Heinrich Zweigelt 2017,Burgenland,Austria,2017,Heinrich,Red,Zweigelt,9.14,3.5,,2.2126603854660587,7
Henri Bourgeois Petit Bourgeois Rose De Pinot Noir 2020,Loire,France,2020,Henri Bourgeois,Rose,Rose,13.14,4.5,13.0,2.575661013056465,4
Henri Bourgeois Pouilly Fume La Porte De Labbaye 2020,Unknown,France,2020,Henri Bourgeois,White,Sauvignon Blanc,23.81,4.7,,3.170105660498772,4
Henschke Henrys Seven 2015,Barossa,Australia,2015,Henschke,Red,Unknown,29.22,3.8,,3.3748534063225537,9
Henschke Henrys Seven 2016,Barossa,Australia,2016,Henschke,Red,Unknown,29.22,4.0,,3.3748534063225537,8
Henschke Hill Of Grace 2008,Eden Valley,Australia,2008,Henschke,Red,Unknown,544.17,4.5,,6.299261698037987,16
Henschke Keyneton Euphonium 2014,Eden Valley,Australia,2014,Henschke,Red,Unknown,50.01,4.3,,3.912222985430813,10
Henschke Mount Edelstone Shiraz 2014,Eden Valley,Australia,2014,Henschke,Red,Shiraz,149.86,4.4,,5.0097015249361645,10
Hensel Aufwind Cuvee Rotwein 2016,Pfalz,Germany,2016,Hensel,Red,Unknown,9.63,4.0,,2.2648832258100344,8
Hensel Aufwind Spatburgunder 2016,Pfalz,Germany,2016,Hensel,Red,Unknown,9.04,4.1,,2.201659174404085,8
Hensel Hohenflug Cuvee 2016,Pfalz,Germany,2016,Hensel,Red,Unknown,13.77,3.9,,2.6224923127405635,8
Hensel Hohenflug Spatburgunder 2017,Pfalz,Germany,2017,Hensel,Red,Unknown,14.02,4.0,,2.640484881606444,7
Heraclio Alfaro Crianza 2017,Rioja,Spain,2017,Heraclio Alfaro,Red,Crianza,6.24,3.7,,1.8309801823813363,7
Heras Cordon Rioja Vendimia Seleccionada 2017,Rioja,Spain,2017,Heras Cordon,Red,Unknown,9.94,3.8,,2.296567020668483,7
Herdade Da Calada Block No 3 2015,Alentejo,Portugal,2015,Herdade Da Calada,Red,Unknown,22.03,4.2,,3.092405160814252,9
Herdade Da Calada Caladessa Tinto 2015,Alentejo,Portugal,2015,Herdade Da Calada,Red,Unknown,9.8,3.7,,2.2823823856765264,9
Herdade Da Calada Porta Da Calada Tinto 2017,Alentejano,Portugal,2017,Herdade Da Calada,Red,Port,4.94,3.6,,1.5973653311998313,7
Herdade De Sao Miguel Touriga Nacional 2015,Alentejano,Portugal,2015,Herdade De Sao Miguel,Red,Touriga Nacional,10.72,3.8,,2.372111155642656,9
Herdade Do Perdigao Reserva Tinto 2015,Alentejano,Portugal,2015,Herdade Do Perdigao,Red,Unknown,20.23,4.1,,3.007166651179654,9
Herdade Do Perdigao Villa Romanu Tinto 2015,Alentejano,Portugal,2015,Herdade Do Perdigao,Red,Unknown,5.38,3.4,,1.6826883741736929,9
Herdade Do Rocim Alentejano Tinto 2011,Alentejano,Portugal,2011,Herdade Do Rocim,Red,Unknown,9.38,3.6,,2.238579763018133,13
Herdade Dos Grous 23 Barricas Touriga Nacional Syrah Alentejano 2012,Alentejano,Portugal,2012,Herdade Dos Grous,Red,Touriga Nacional,23.17,4.2,,3.142858338444285,12
Herdade Dos Grous Alentejano Tinto 2017,Alentejano,Portugal,2017,Herdade Dos Grous,Red,Unknown,13.26,4.0,,2.5847519847577165,7
Herdade Fonte Paredes Santa Ana Reserva Tinto 2015,Alentejano,Portugal,2015,Herdade Fonte Paredes,Red,Unknown,9.8,3.7,,2.2823823856765264,9
Herdade Grande Geracoes Colheita Seleccionada 2014,Alentejano,Portugal,2014,Herdade Grande,Red,Unknown,12.47,4.0,,2.523325759691945,10
Heribert Bayer In Signo Leonis 2015,Burgenland,Austria,2015,Heribert Bayer,Red,Unknown,29.38,4.2,,3.380314170745731,9
Heribert Bayer In Signo Sagittarii 2008,Burgenland,Austria,2008,Heribert Bayer,Red,Unknown,29.85,4.3,,3.3961848398386114,16
Heribert Bayer In Signo Sagittarii 2011,Burgenland,Austria,2011,Heribert Bayer,Red,Unknown,28.3,4.1,,3.342861804649192,13
Hermanos Lurton Tempranillo 2018,Toro,Spain,2018,Hermanos Lurton,Red,Tempranillo,6.53,3.7,,1.87640694328834,6
Hermon Mount Hermon Cabernet Sauvignon 2018,Galilee,Israel,2018,Hermon,Red,Cabernet Sauvignon,10.16,3.3,,2.318458442150336,6
Hermon Mount Hermon Indigo 2017,Galilee,Israel,2017,Hermon,Red,Unknown,10.16,3.4,,2.318458442150336,7
Hermon Mount Hermon Indigo 2019,Galilee,Israel,2019,Hermon,Red,Unknown,9.59,3.6,,2.260720888895347,5
Hess Select Cabernet Sauvignon 2016,North Coast,United States,2016,Hess Select,Red,Cabernet Sauvignon,10.96,3.8,,2.39425228151987,8
Heumann Lagona 2015,Unknown,Hungary,2015,Heumann,Red,Unknown,10.55,3.6,,2.356125859922076,9
Hidalgo Albert 1270 A Vuit Red 2013,Priorat,Spain,2013,Hidalgo Albert,Red,Unknown,24.49,3.7,,3.198264870964076,11
Hiriart Crianza 2014,Unknown,Spain,2014,Hiriart,Red,Crianza,8.74,3.5,,2.167910189667444,10
Hornhead Malbec 2018,Vin De France,France,2018,Hornhead,Red,Malbec,6.86,3.8,,1.925707441737794,6
Hornillos Ballesteros Mibal Seleccion 2014,Ribera Del Duero,Spain,2014,Hornillos Ballesteros,Red,Unknown,9.9,3.9,,2.2925347571405443,10
Hudelotnoellat Nuitssaintgeorges 1Er Cru Les Murgers 2011,Unknown,France,2011,Hudelotnoellat,Red,Unknown,64.88,4.1,,4.172539409807157,13
Hudelotnoellat Nuitssaintgeorges 1Er Cru Les Murgers 2013,Unknown,France,2013,Hudelotnoellat,Red,Unknown,68.96,4.2,,4.233526626355438,11
Huerta De Albala Barbazul Tinto 2017,Cadiz,Spain,2017,Huerta De Albala,Red,Unknown,7.11,3.7,,1.9615022438151493,7
Huerta De Albala Taberner Tierra De Cadiz 2011,Cadiz,Spain,2011,Huerta De Albala,Red,Unknown,64.07,4.2,,4.159976235650929,13
Hugel Pinot Noir 2015,Alsace,France,2015,Hugel,Red,Pinot Noir,14.67,3.5,,2.68580459215489,9
Hugh Hamilton The Villain Cabernet Sauvignon 2015,Mclaren Vale,Australia,2015,Hugh Hamilton,Red,Cabernet Sauvignon,14.53,3.8,,2.676215477582192,9
Hugh Hamilton The Villain Cabernet Sauvignon 2017,Mclaren Vale,Australia,2017,Hugh Hamilton,Red,Cabernet Sauvignon,14.53,3.8,,2.676215477582192,7
Hunky Dory Pinot Noir 2017,Marlborough,New Zealand,2017,Hunky Dory,Red,Pinot Noir,12.55,3.4,,2.529720665577793,7
I Capitani Jumara Irpinia Aglianico Campi Taurasini 2015,Unknown,Italy,2015,I Capitani,Red,Aglianico,10.12,3.8,,2.31451366385932,9
I Palazzi Brunello Di Montalcino 2012,Brunello Di Montalcino,Italy,2012,I Palazzi,Red,Unknown,23.26,3.7,,3.1467351470905185,12
I Sodi Chianti Classico 2016,Chianti Classico,Italy,2016,I Sodi,Red,Chianti,10.96,3.9,,2.39425228151987,8
Icardi Montubert Barbaresco 2015,Barbaresco,Italy,2015,Icardi,Red,Unknown,19.18,3.8,,2.953868069455292,9
Ignaz Niedrist Sudtiroler Blauburgunder 2014,Sudtirol Alto Adige,Italy,2014,Ignaz Niedrist,Red,Unknown,21.6,3.7,,3.0726933146901194,10
Il Marroneto Brunello Di Montalcino 2013,Brunello Di Montalcino,Italy,2013,Il Marroneto,Red,Unknown,52.96,4.2,,3.9695369116287527,11
Il Molino Di Grace Chianti Classico Gran Selezione Il Margone 2013,Chianti Classico,Italy,2013,Il Molino,Red,Sangiovese,38.59,3.8,14.5,3.652993175549528,11
Il Molino Di Grace Il Volano 2019,Tuscany,Italy,2019,Il Molino,Red,Tuscan Blends,13.14,3.6,13.5,2.575661013056465,5
Il Palagione Draco Chianti Colli Senesi Riserva 2016,Chianti Colli Senesi,Italy,2016,Il Palagione,Red,Chianti,13.06,4.1,,2.569554123848285,8
Il Tauro Salice Salentino Riserva 2016,Salice Salentino,Italy,2016,Il Tauro,Red,Unknown,5.27,3.6,,1.6620303625532709,8
Il Valentiano Brunello Di Montalcino Campo Di Marzo 2013,Brunello Di Montalcino,Italy,2013,Il Valentiano,Red,Unknown,28.88,4.2,,3.3631493140246254,11
Il Valentiano Rosso Di Montalcino Campo Di Marzo 2011,Rosso Di Montalcino,Italy,2011,Il Valentiano,Red,Unknown,26.66,3.7,,3.2831643147505627,13
Il Valentiano Rosso Di Montalcino Campo Di Marzo 2013,Rosso Di Montalcino,Italy,2013,Il Valentiano,Red,Unknown,26.66,3.4,,3.2831643147505627,11
Imperial Rioja Gran Reserva 2012,Rioja,Spain,2012,Imperial,Red,Rioja,30.13,4.3,,3.40552135314221,12
Intruso Monastrell 2016,Jumilla,Spain,2016,Intruso,Red,Monastrell,6.41,3.6,,1.8578592709325783,8
Intruso Red Blend 2016,Montsant,Spain,2016,Intruso,Red,Red Blend,7.5,3.9,,2.0149030205422647,8
Ippolito 1845 I Mori Gaglioppo Cabernet 2016,Calabria,Italy,2016,Ippolito 1845,Red,Gaglioppo,10.05,3.6,,2.307572634505085,8
Isole E Olena Cabernet Sauvignon Toscana Collezione Privata 2011,Toscana,Italy,2011,Isole E Olena,Red,Cabernet Sauvignon,56.76,4.4,,4.038831852291842,13
Isole E Olena Cepparello Red 2015,Toscana,Italy,2015,Isole E Olena,Red,Unknown,64.92,4.3,,4.17315574264639,9
Isole E Olena Chianti Classico 2016,Chianti Classico,Italy,2016,Isole E Olena,Red,Chianti,17.46,3.9,,2.8599125504114564,8
Isole E Olena Chianti Classico Gran Selezione 2006,Chianti Classico,Italy,2006,Isole E Olena,Red,Chianti,178.25,4.6,,5.183187059294405,18
Isole E Olena Chianti Classico Gran Selezione 2013,Chianti Classico,Italy,2013,Isole E Olena,Red,Chianti,161.6,4.2,,5.0851241460869945,11
Istine Chianti Classico 2014,Chianti Classico,Italy,2014,Istine,Red,Chianti,12.51,3.6,,2.52652832447882,10
Istine Levigne Chianti Classico Riserva 2013,Chianti Classico,Italy,2013,Istine,Red,Chianti,26.91,3.7,,3.292497964738814,11
Itinera Nero Davola 2016,Terre Siciliane,Italy,2016,Itinera,Red,Unknown,4.14,3.4,,1.4206957878372228,8
Itinera Prima Classe Montepulciano Dabruzzo 2017,Montepulciano Dabruzzo,Italy,2017,Itinera Prima Classe,Red,Montepulciano,5.27,3.9,,1.6620303625532709,7
Itinera Prima Classe Nero Davola Cabernet Sauvignon 2017,Terre Siciliane,Italy,2017,Itinera Prima Classe,Red,Cabernet Sauvignon,6.4,4.0,,1.856297990365626,7
Itinera Prima Classe Primitivo 2017,Salento,Italy,2017,Itinera Prima Classe,Red,Primitivo,5.82,3.9,,1.7613002617433464,7
